"November 10, 2022 at 07:20AM",@shiminrengoBunj,"RT @satokokishi2022: 【区長記者会見①】
補正予算の内容：全体で28事業について総額約9億4000万円を計上。
(1)保育所等物価高騰緊急対策：コロナ禍、物価上昇の中でも保育サービスの質の維持・向上をはかるため、都の補助制度を活用し、食材料費などの物価高騰分を利用者からいただくことが困難な保育所等に対し支援。",https://twitter.com/shiminrengoBunj/status/1590469312699338752,https://ifttt.com/missing_link?1668034920
"November 10, 2022 at 07:21AM",@0Ub95fPhho4ZYoh,"サクマ式ドロップスの佐久間製菓が廃業。
政府が見境なくコロナに莫大な予算をかけたり、国会議員の給料アップしている間に、またひとつ歴史ある会社が潰れた。
日本中に静かにきえていく会社がいくつあるんだろう…😢
#サクマ式ドロップス 
#佐久間製菓",https://twitter.com/0Ub95fPhho4ZYoh/status/1590469574948179969,https://ifttt.com/missing_link?1668034920
"November 10, 2022 at 07:22AM",@kyo_twit,"RT @bobbygetshome: 『2022年度第2次補正予算案では、雇用保険財政の安定を図るため、7276億円を計上する。』

『雇用調整助成金（雇調金）の新型コロナウイルス特例措置で財源が逼迫（ひっぱく）しており、一般会計から積立金に繰り入れることで当面の制度運営に万全を期す。』

https://t.co/9arfCI1Sv9",https://twitter.com/kyo_twit/status/1590469792783552513,https://t.co/9arfCI1Sv9
"November 10, 2022 at 07:26AM",@keikot65,"来年分のコロナワクチンを確保　22年度補正予算案　厚労省（毎日新聞） -Yahoo!ニュース
来年分の新型コロナウイルスワクチンの費用として4750億円、9000万回分。 https://t.co/gIDsUKdvva",https://twitter.com/keikot65/status/1590470969273253890,https://t.co/gIDsUKdvva
"November 10, 2022 at 07:28AM",@WXF5Iaxq0Y679Xh,"RT @0Ub95fPhho4ZYoh: サクマ式ドロップスの佐久間製菓が廃業。
政府が見境なくコロナに莫大な予算をかけたり、国会議員の給料アップしている間に、またひとつ歴史ある会社が潰れた。
日本中に静かにきえていく会社がいくつあるんだろう…😢
#サクマ式ドロップス 
#佐久間製菓",https://twitter.com/WXF5Iaxq0Y679Xh/status/1590471402515488768,https://ifttt.com/missing_link?1668034920
"November 10, 2022 at 07:30AM",@ashinoha,"RT @tbsnewsdig: 今ワクチン接種にかかっている費用は1回あたり約9600円。
2021年度でかかった費用は、2兆3396億円となりました。
病院やワクチンの費用などを含めた、新型コロナの医療提供体制全体には、約17兆円という予算が充てられています。
https://t.co/oWwIeXkKnx https://t.co/C65I9Ytqnn",https://twitter.com/ashinoha/status/1590471969228877826,https://t.co/oWwIeXkKnx
"November 10, 2022 at 07:31AM",@jddgh3567,"RT @ottsunn_01: #おはよう寺ちゃん
上武大学 田中秀臣教授
①日本の景気は低迷。新税設立ではなく好景気にするのが先決。
②不確実性の高い事象(コロナ等)に対応できるように予算を多目に組むことが大切(ナイト的不確実性)
③超富裕層(株主など)増税…聞こえは良いが、多くの人を対象とした増税の可能性あり。
⬇ https://t.co/PFYXASUPcX",https://twitter.com/jddgh3567/status/1590472094349135872,https://t.co/PFYXASUPcX
"November 10, 2022 at 07:34AM",@TMT69J,"医療業界なんかも似たような構造で、今なおコロナ対策予算でバブルやってる利権構造ですからね。
積極財政と言うのは簡単だけど、生産的政府支出(PGS)になってるかは政治や国民のリテラシーを上げてかないと反緊縮の”バラ撒き”政治家にいいように使われしまう。",https://twitter.com/TMT69J/status/1590472969507475456,https://ifttt.com/missing_link?1668034920
"November 10, 2022 at 07:35AM",@bNPTmzgsNeJzZQR,日本のコロナは成り行き任せ。自己免疫力付けるしかない。全学校に空気清浄機予算。それでも日本の学校は少人数学級じゃないからな。 https://t.co/3PNaZKYo2x,https://twitter.com/bNPTmzgsNeJzZQR/status/1590473107705561088,https://t.co/3PNaZKYo2x
"November 10, 2022 at 07:35AM",@sedzir,"RT @satokokishi2022: 【区長記者会見①】
補正予算の内容：全体で28事業について総額約9億4000万円を計上。
(1)保育所等物価高騰緊急対策：コロナ禍、物価上昇の中でも保育サービスの質の維持・向上をはかるため、都の補助制度を活用し、食材料費などの物価高騰分を利用者からいただくことが困難な保育所等に対し支援。",https://twitter.com/sedzir/status/1590473118018961408,https://ifttt.com/missing_link?1668034920
"November 10, 2022 at 07:36AM",@CPuoWpGt1g3GbZK,"RT @takavet1: 多くの研究費は繰り越せずに困ってるのですが。

コロナ予算13兆円繰り越し　19～21年度、約2割未執行（共同通信） - Yahoo!ニュース https://t.co/jQsrawoeyp",https://twitter.com/CPuoWpGt1g3GbZK/status/1590473355362459648,https://t.co/jQsrawoeyp
"November 10, 2022 at 07:40AM",@toku392002tw,RT @utsumijuku: コロナ対策、ムダ多く　予算「規模ありき」未執行18兆円: 日本経済新聞 https://t.co/RGOBgL6PF6,https://twitter.com/toku392002tw/status/1590474359034249217,https://t.co/RGOBgL6PF6
"November 10, 2022 at 07:40AM",@wootantan,"RT @takavet1: 多くの研究費は繰り越せずに困ってるのですが。

コロナ予算13兆円繰り越し　19～21年度、約2割未執行（共同通信） - Yahoo!ニュース https://t.co/jQsrawoeyp",https://twitter.com/wootantan/status/1590474374205050880,https://t.co/jQsrawoeyp
"November 10, 2022 at 07:41AM",@wSEMr39EfuHvfct,"RT @takavet1: 多くの研究費は繰り越せずに困ってるのですが。

コロナ予算13兆円繰り越し　19～21年度、約2割未執行（共同通信） - Yahoo!ニュース https://t.co/jQsrawoeyp",https://twitter.com/wSEMr39EfuHvfct/status/1590474729684885504,https://t.co/jQsrawoeyp
"November 10, 2022 at 07:41AM",@voG59ChKhjDaH9V,"RT @satokokishi2022: 【区長記者会見①】
補正予算の内容：全体で28事業について総額約9億4000万円を計上。
(1)保育所等物価高騰緊急対策：コロナ禍、物価上昇の中でも保育サービスの質の維持・向上をはかるため、都の補助制度を活用し、食材料費などの物価高騰分を利用者からいただくことが困難な保育所等に対し支援。",https://twitter.com/voG59ChKhjDaH9V/status/1590474775163723776,https://ifttt.com/missing_link?1668034920
"November 10, 2022 at 07:43AM",@ymc88888888,"RT @nhk_news: 国の予算の使われ方を調べる会計検査院が昨年度の報告書をまとめました

新型コロナ対策に関わる事業で100億円超の不適切な支出などが見つかったと指摘

感染者の受け入れ病床を確保した医療機関に支払われる交付金では合わせて55億円余りが過大に支出されていました

https://t.co/9Yi27ihG4E",https://twitter.com/ymc88888888/status/1590475084996935681,https://t.co/9Yi27ihG4E
"November 10, 2022 at 07:45AM",@TKDOMO,"RT @TMT69J: 医療業界なんかも似たような構造で、今なおコロナ対策予算でバブルやってる利権構造ですからね。
積極財政と言うのは簡単だけど、生産的政府支出(PGS)になってるかは政治や国民のリテラシーを上げてかないと反緊縮の”バラ撒き”政治家にいいように使われしまう。",https://twitter.com/TKDOMO/status/1590475715677663234,https://ifttt.com/missing_link?1668034920
"November 10, 2022 at 07:56AM",@PamSuginamiHB,"RT @satokokishi2022: 【区長記者会見①】
補正予算の内容：全体で28事業について総額約9億4000万円を計上。
(1)保育所等物価高騰緊急対策：コロナ禍、物価上昇の中でも保育サービスの質の維持・向上をはかるため、都の補助制度を活用し、食材料費などの物価高騰分を利用者からいただくことが困難な保育所等に対し支援。",https://twitter.com/PamSuginamiHB/status/1590478548288311297,https://ifttt.com/missing_link?1668034920
"November 10, 2022 at 07:57AM",@KabuTaro,"RT @yoshifumiuesaka: コロナ対策、ムダ多く　予算「規模ありき」未執行18兆円: 日本経済新聞

 https://t.co/sQgVONa3E7",https://twitter.com/KabuTaro/status/1590478632979673088,https://t.co/sQgVONa3E7
"November 10, 2022 at 07:58AM",@_changguholic_,"RT @yoshifumiuesaka: コロナ対策、ムダ多く　予算「規模ありき」未執行18兆円: 日本経済新聞

 https://t.co/sQgVONa3E7",https://twitter.com/_changguholic_/status/1590478997032701952,https://t.co/sQgVONa3E7
"November 10, 2022 at 08:01AM",@QspyCNVwGkp6www,"RT @satokokishi2022: 【区長記者会見①】
補正予算の内容：全体で28事業について総額約9億4000万円を計上。
(1)保育所等物価高騰緊急対策：コロナ禍、物価上昇の中でも保育サービスの質の維持・向上をはかるため、都の補助制度を活用し、食材料費などの物価高騰分を利用者からいただくことが困難な保育所等に対し支援。",https://twitter.com/QspyCNVwGkp6www/status/1590479596646207488,https://ifttt.com/missing_link?1668034920
"November 10, 2022 at 08:02AM",@OfOzITYHMxycZZY,@yoyusyak2 従ってコロナワクチンの年間予算は少なくとも1兆円以下には圧縮する必要があります。それでもインフルの10倍ですが、そのぐらい下がれば公費継続も可能になるかもしれません。そのための努力は厚労省がやらなければいけませんし、医療業界も協力すべきであると私は考えます。,https://twitter.com/OfOzITYHMxycZZY/status/1590479853673140224,https://ifttt.com/missing_link?1668038519
"November 10, 2022 at 08:02AM",@f07h44Ssouy0uLw,"@MIYAZAKI_Takesh いくら盛っても隠しようがない、維新の実績。

コロナ死者数　全国1位
人口当たり死者数　全国1位
10万円の一律定額給付金遅延　全国1位（大阪市）
時短協力金遅延　全国1位
予算の専決処分率　全国1位（大阪府　46.8％、2位埼玉県は19.8％）
政令市における専決処分率　1位（大阪市　驚異の86.9％） https://t.co/m0lYhZV51N",https://twitter.com/f07h44Ssouy0uLw/status/1590479885189132289,https://t.co/m0lYhZV51N
"November 10, 2022 at 08:03AM",@karashi_Legend,"昨日ウチのオヤジがコロナ陽性になった

勘弁してくれ…明日は当初予算のヒアリング説明しやなアカンのに…",https://twitter.com/karashi_Legend/status/1590480278673555456,https://ifttt.com/missing_link?1668038519
"November 10, 2022 at 08:06AM",@OfOzITYHMxycZZY,RT @OfOzITYHMxycZZY: @yoyusyak2 従ってコロナワクチンの年間予算は少なくとも1兆円以下には圧縮する必要があります。それでもインフルの10倍ですが、そのぐらい下がれば公費継続も可能になるかもしれません。そのための努力は厚労省がやらなければいけませんし、医療業界も協力すべきであると私は考えます。,https://twitter.com/OfOzITYHMxycZZY/status/1590480972512112642,https://ifttt.com/missing_link?1668038519
"November 10, 2022 at 08:12AM",@takayuki_ul,"RT @takavet1: 多くの研究費は繰り越せずに困ってるのですが。

コロナ予算13兆円繰り越し　19～21年度、約2割未執行（共同通信） - Yahoo!ニュース https://t.co/jQsrawoeyp",https://twitter.com/takayuki_ul/status/1590482571317870593,https://t.co/jQsrawoeyp
"November 10, 2022 at 08:15AM",@tacasuzu,"何で「社会保障」の話で「ワクチン全額国負担の廃止」の話になるのか？
「特例臨時接種は、期間を来年３月末までとしている」って、感染状況で決めるんじゃなくて予算かよ。

コロナワクチン全額国負担の廃止、接種加速と矛盾せず＝官房長官 https://t.co/a4E2CYmZJo",https://twitter.com/tacasuzu/status/1590483165436870656,https://t.co/a4E2CYmZJo
"November 10, 2022 at 08:15AM",@whoriko,"RT @satokokishi2022: 【区長記者会見①】
補正予算の内容：全体で28事業について総額約9億4000万円を計上。
(1)保育所等物価高騰緊急対策：コロナ禍、物価上昇の中でも保育サービスの質の維持・向上をはかるため、都の補助制度を活用し、食材料費などの物価高騰分を利用者からいただくことが困難な保育所等に対し支援。",https://twitter.com/whoriko/status/1590483230356299777,https://ifttt.com/missing_link?1668038519
"November 10, 2022 at 08:17AM",@S1118RTIINE,"RT @satokokishi2022: 【区長記者会見①】
補正予算の内容：全体で28事業について総額約9億4000万円を計上。
(1)保育所等物価高騰緊急対策：コロナ禍、物価上昇の中でも保育サービスの質の維持・向上をはかるため、都の補助制度を活用し、食材料費などの物価高騰分を利用者からいただくことが困難な保育所等に対し支援。",https://twitter.com/S1118RTIINE/status/1590483687413776385,https://ifttt.com/missing_link?1668038519
"November 10, 2022 at 08:18AM",@OfOzITYHMxycZZY,"@margarettanakaj 嫌なら辞めてもらって構いません。
コロナワクチンの年間予算4兆8千億は持続性不可能でコストカットが必要です。代わりに薬剤師にやってもらうとか別にフィリピン人でも構いません。",https://twitter.com/OfOzITYHMxycZZY/status/1590484070169186305,https://ifttt.com/missing_link?1668038519
"November 10, 2022 at 08:22AM",@wx65Yhwl1R0Ag4t,"@mayusiku コロナ対策予算の明細書が出てない🏺
去年の暮れに14兆円ぐらい予算あったのに💢
#自民党に殺される🏺",https://twitter.com/wx65Yhwl1R0Ag4t/status/1590485050428383232,https://ifttt.com/missing_link?1668038519
"November 10, 2022 at 08:23AM",@ambientyy,"RT @satokokishi2022: 【区長記者会見①】
補正予算の内容：全体で28事業について総額約9億4000万円を計上。
(1)保育所等物価高騰緊急対策：コロナ禍、物価上昇の中でも保育サービスの質の維持・向上をはかるため、都の補助制度を活用し、食材料費などの物価高騰分を利用者からいただくことが困難な保育所等に対し支援。",https://twitter.com/ambientyy/status/1590485240262557697,https://ifttt.com/missing_link?1668038519
"November 10, 2022 at 08:24AM",@Sinzitu00001,"正解
思惑は一部組織、国家の金稼ぎ。
コロナ問題と同じで上級国民側のヤラセ。
軍事費増やして増強すると思惑通りで日本は終わる。
他に予算も回らなくなり第２の北朝鮮等になる。
他にも理由はあるが今時ミサイル等での脅しも通用しない。騙されない様に。
抑々此方は朝鮮側からも喧嘩売られている。 https://t.co/PpAqIg9aog https://t.co/isVNHHnvks",https://twitter.com/Sinzitu00001/status/1590485447750594560,https://t.co/PpAqIg9aog
"November 10, 2022 at 08:29AM",@LfuKT9o35ByAPe5,"RT @satokokishi2022: 【区長記者会見①】
補正予算の内容：全体で28事業について総額約9億4000万円を計上。
(1)保育所等物価高騰緊急対策：コロナ禍、物価上昇の中でも保育サービスの質の維持・向上をはかるため、都の補助制度を活用し、食材料費などの物価高騰分を利用者からいただくことが困難な保育所等に対し支援。",https://twitter.com/LfuKT9o35ByAPe5/status/1590486844571291648,https://ifttt.com/missing_link?1668038519
"November 10, 2022 at 08:31AM",@2Gx71,"RT @takavet1: 多くの研究費は繰り越せずに困ってるのですが。

コロナ予算13兆円繰り越し　19～21年度、約2割未執行（共同通信） - Yahoo!ニュース https://t.co/jQsrawoeyp",https://twitter.com/2Gx71/status/1590487273292075008,https://t.co/jQsrawoeyp
"November 10, 2022 at 08:32AM",@pitora1006,"RT @mizubasyo3004: コロナ禍で自粛・中止が続き気息奄々だったイベント事業界に予算・売上という血が巡った。
Twitterでイベント業界で働く人たちの弱音を何度か見た。慣れ親しんだ場で糧を得られるということ。表には出てこないそういう人たちの汗もショーの一部だった。経済は回る、これからも。
#プロローグ #羽生結弦",https://twitter.com/pitora1006/status/1590487610816073728,https://ifttt.com/missing_link?1668038519
"November 10, 2022 at 08:41AM",@27Virtue,"RT @takavet1: 多くの研究費は繰り越せずに困ってるのですが。

コロナ予算13兆円繰り越し　19～21年度、約2割未執行（共同通信） - Yahoo!ニュース https://t.co/jQsrawoeyp",https://twitter.com/27Virtue/status/1590489820589326337,https://t.co/jQsrawoeyp
"November 10, 2022 at 08:42AM",@masaya_miryu,"RT @satokokishi2022: 【区長記者会見①】
補正予算の内容：全体で28事業について総額約9億4000万円を計上。
(1)保育所等物価高騰緊急対策：コロナ禍、物価上昇の中でも保育サービスの質の維持・向上をはかるため、都の補助制度を活用し、食材料費などの物価高騰分を利用者からいただくことが困難な保育所等に対し支援。",https://twitter.com/masaya_miryu/status/1590489929783873537,https://ifttt.com/missing_link?1668038519
"November 10, 2022 at 08:42AM",@xPZsr1Kqna9Uu8F,"RT @yoshifumiuesaka: コロナ対策、ムダ多く　予算「規模ありき」未執行18兆円: 日本経済新聞

 https://t.co/sQgVONa3E7",https://twitter.com/xPZsr1Kqna9Uu8F/status/1590489945806110720,https://t.co/sQgVONa3E7
"November 10, 2022 at 08:42AM",@uresy1st,"感染者増 今年の忘年会どうする 2022年11月9日 https://t.co/zeDNIIyr8h 
政府は新型コロナ禍当初の様に、国民にしっかり生活保障としてお金を支給（払った税金の還付みたいなものやね）、年末年始は行動制限をかけた方が良い。
新型コロナ対応の予算として２９兆円確保してあるのだから出来るはずだ。",https://twitter.com/uresy1st/status/1590490116203872257,https://t.co/zeDNIIyr8h
"November 10, 2022 at 08:43AM",@NOA88447306,"RT @mizubasyo3004: コロナ禍で自粛・中止が続き気息奄々だったイベント事業界に予算・売上という血が巡った。
Twitterでイベント業界で働く人たちの弱音を何度か見た。慣れ親しんだ場で糧を得られるということ。表には出てこないそういう人たちの汗もショーの一部だった。経済は回る、これからも。
#プロローグ #羽生結弦",https://twitter.com/NOA88447306/status/1590490369346920448,https://ifttt.com/missing_link?1668038519
"November 10, 2022 at 08:45AM",@YNonnon131,"RT @satokokishi2022: 【区長記者会見①】
補正予算の内容：全体で28事業について総額約9億4000万円を計上。
(1)保育所等物価高騰緊急対策：コロナ禍、物価上昇の中でも保育サービスの質の維持・向上をはかるため、都の補助制度を活用し、食材料費などの物価高騰分を利用者からいただくことが困難な保育所等に対し支援。",https://twitter.com/YNonnon131/status/1590490673522016256,https://ifttt.com/missing_link?1668038519
"November 10, 2022 at 09:00AM",@sumiyoshikumin7,"RT @satokokishi2022: 【区長記者会見①】
補正予算の内容：全体で28事業について総額約9億4000万円を計上。
(1)保育所等物価高騰緊急対策：コロナ禍、物価上昇の中でも保育サービスの質の維持・向上をはかるため、都の補助制度を活用し、食材料費などの物価高騰分を利用者からいただくことが困難な保育所等に対し支援。",https://twitter.com/sumiyoshikumin7/status/1590494558022176769,https://ifttt.com/missing_link?1668038519
"November 10, 2022 at 09:01AM",@SoYGhas0NwAEBw1,"RT @takavet1: 多くの研究費は繰り越せずに困ってるのですが。

コロナ予算13兆円繰り越し　19～21年度、約2割未執行（共同通信） - Yahoo!ニュース https://t.co/jQsrawoeyp",https://twitter.com/SoYGhas0NwAEBw1/status/1590494745209413632,https://t.co/jQsrawoeyp
"November 10, 2022 at 09:06AM",@tomizoh16,"RT @satokokishi2022: 【区長記者会見①】
補正予算の内容：全体で28事業について総額約9億4000万円を計上。
(1)保育所等物価高騰緊急対策：コロナ禍、物価上昇の中でも保育サービスの質の維持・向上をはかるため、都の補助制度を活用し、食材料費などの物価高騰分を利用者からいただくことが困難な保育所等に対し支援。",https://twitter.com/tomizoh16/status/1590496064712630273,https://ifttt.com/missing_link?1668042066
"November 10, 2022 at 09:07AM",@ethuko72965,"RT @SharkIjuin: @yamanoikazunori @masasan04270 ２月の予算委員会で「新型コロナに対する集中審議」で審議拒否した理由をお聞きしたい😠
https://t.co/NwKjGJzwXJ",https://twitter.com/ethuko72965/status/1590496263107403777,https://t.co/NwKjGJzwXJ
"November 10, 2022 at 09:13AM",@yasn1313,"RT @takavet1: 多くの研究費は繰り越せずに困ってるのですが。

コロナ予算13兆円繰り越し　19～21年度、約2割未執行（共同通信） - Yahoo!ニュース https://t.co/jQsrawoeyp",https://twitter.com/yasn1313/status/1590497769344880641,https://t.co/jQsrawoeyp
"November 10, 2022 at 09:14AM",@wYQKbpISeRZy88F,"RT @nikkei: コロナ対策、ムダ多く　予算「規模ありき」未執行18兆円
https://t.co/aEvuoFy1JB",https://twitter.com/wYQKbpISeRZy88F/status/1590497998727188480,https://t.co/aEvuoFy1JB
"November 10, 2022 at 09:21AM",@IzumiEto,"RT @satokokishi2022: 【区長記者会見①】
補正予算の内容：全体で28事業について総額約9億4000万円を計上。
(1)保育所等物価高騰緊急対策：コロナ禍、物価上昇の中でも保育サービスの質の維持・向上をはかるため、都の補助制度を活用し、食材料費などの物価高騰分を利用者からいただくことが困難な保育所等に対し支援。",https://twitter.com/IzumiEto/status/1590499934339760128,https://ifttt.com/missing_link?1668042066
"November 10, 2022 at 09:26AM",@KK2768900965,"RT @4mYeeFHhA6H1OnF: ちょっと待て日本政府。
コロナで学業断念したり、仕事失ったり、副作用で苦しんだりする人のために税金使うとかしないの？
なんだよこの600億円って。アメリカに頼まれた？

ウクライナ支援に６００億円　外務省補正予算案、円安対応も：時事ドットコム https://t.co/OTqz6TsCFs via @jijicom",https://twitter.com/KK2768900965/status/1590501099190259713,https://t.co/OTqz6TsCFs
"November 10, 2022 at 09:31AM",@48kiyosama,"RT @satokokishi2022: 【区長記者会見①】
補正予算の内容：全体で28事業について総額約9億4000万円を計上。
(1)保育所等物価高騰緊急対策：コロナ禍、物価上昇の中でも保育サービスの質の維持・向上をはかるため、都の補助制度を活用し、食材料費などの物価高騰分を利用者からいただくことが困難な保育所等に対し支援。",https://twitter.com/48kiyosama/status/1590502396949860352,https://ifttt.com/missing_link?1668042066
"November 10, 2022 at 09:31AM",@konb21,"RT @takavet1: 多くの研究費は繰り越せずに困ってるのですが。

コロナ予算13兆円繰り越し　19～21年度、約2割未執行（共同通信） - Yahoo!ニュース https://t.co/jQsrawoeyp",https://twitter.com/konb21/status/1590502424779051008,https://t.co/jQsrawoeyp
"November 10, 2022 at 09:32AM",@yaseyaseoyaji,"RT @takavet1: 多くの研究費は繰り越せずに困ってるのですが。

コロナ予算13兆円繰り越し　19～21年度、約2割未執行（共同通信） - Yahoo!ニュース https://t.co/jQsrawoeyp",https://twitter.com/yaseyaseoyaji/status/1590502667708928000,https://t.co/jQsrawoeyp
"November 10, 2022 at 09:35AM",@NaloTachibana,"ECサイトの売上データをBI連携するのが300万円で管理者向け教育が予算5万円までです！なおコロナ助成金で支払うので売上回収は来年3月！要件拡大しても追加料金無しです！みたいな地獄の案件が中小界隈にはたくさんあるからな

これくらいじゃあ自動転記全部とレポート形式決めてログイン方法教えて🔚",https://twitter.com/NaloTachibana/status/1590503297441738753,https://ifttt.com/missing_link?1668042066
"November 10, 2022 at 09:36AM",@all_japan_voice,"ファイザーの大株主は創価USAって知っていますか？
つまりワク推進の与党公明党は薬の売人だということ。

来年分のコロナワクチンを確保　22年度補正予算案　厚労省 | 毎日新聞 https://t.co/th3kv0uLeA",https://twitter.com/all_japan_voice/status/1590503673800818688,https://t.co/th3kv0uLeA
"November 10, 2022 at 09:43AM",@kikata195,"RT @nikkei: コロナ対策、ムダ多く　予算「規模ありき」未執行18兆円
https://t.co/aEvuoFy1JB",https://twitter.com/kikata195/status/1590505508427173889,https://t.co/aEvuoFy1JB
"November 10, 2022 at 09:51AM",@No_More_Japleft,RT @shuheikishimoto: 自民党総裁選の討論では子ども関係の予算を倍増。大事だが、そのための財源については一言も無し。他の予算を削るか税金を増やすかどちらかが必要。コロナ対策のような1回限りの政策は借金でも仕方ないが、毎年必要なお金は責任を持って提案すべき。政治全体から節操が無くなっていることに焦ります。 https://t.co/XuRA6h6xzr,https://twitter.com/No_More_Japleft/status/1590507355401519104,https://t.co/XuRA6h6xzr
"November 10, 2022 at 09:52AM",@Genderbyoudou,"RT @satokokishi2022: 【区長記者会見①】
補正予算の内容：全体で28事業について総額約9億4000万円を計上。
(1)保育所等物価高騰緊急対策：コロナ禍、物価上昇の中でも保育サービスの質の維持・向上をはかるため、都の補助制度を活用し、食材料費などの物価高騰分を利用者からいただくことが困難な保育所等に対し支援。",https://twitter.com/Genderbyoudou/status/1590507595928047616,https://ifttt.com/missing_link?1668042066
"November 10, 2022 at 09:53AM",@_perhonen_,"RT @TKN_shu: 奈良県大和郡山市の市立中学校です🍀
市で予算化された生理用品40万6千枚を生理の貧困と言われる4分の1の女性全てに配布。
小中学校には保健室以外に「トイレ設置」も要望し、実現しました✨
コロナ対策という一過性でなく、今後も当たり前の生理用品設置を訴えます！👊 https://t.co/3yHfQiIAwG",https://twitter.com/_perhonen_/status/1590507942935429120,https://t.co/3yHfQiIAwG
"November 10, 2022 at 09:54AM",@ncPWTGjiCQxkYO7,"RT @takavet1: 多くの研究費は繰り越せずに困ってるのですが。

コロナ予算13兆円繰り越し　19～21年度、約2割未執行（共同通信） - Yahoo!ニュース https://t.co/jQsrawoeyp",https://twitter.com/ncPWTGjiCQxkYO7/status/1590508191896719360,https://t.co/jQsrawoeyp
"November 10, 2022 at 09:59AM",@0OROicylmA1K1ak,"RT @satokokishi2022: 【区長記者会見①】
補正予算の内容：全体で28事業について総額約9億4000万円を計上。
(1)保育所等物価高騰緊急対策：コロナ禍、物価上昇の中でも保育サービスの質の維持・向上をはかるため、都の補助制度を活用し、食材料費などの物価高騰分を利用者からいただくことが困難な保育所等に対し支援。",https://twitter.com/0OROicylmA1K1ak/status/1590509388498079745,https://ifttt.com/missing_link?1668042066
"November 10, 2022 at 10:00AM",@ThistleStones,"RT @satokokishi2022: 【区長記者会見①】
補正予算の内容：全体で28事業について総額約9億4000万円を計上。
(1)保育所等物価高騰緊急対策：コロナ禍、物価上昇の中でも保育サービスの質の維持・向上をはかるため、都の補助制度を活用し、食材料費などの物価高騰分を利用者からいただくことが困難な保育所等に対し支援。",https://twitter.com/ThistleStones/status/1590509747731853316,https://ifttt.com/missing_link?1668042066
"November 10, 2022 at 10:01AM",@oldnormalist,"@4cmnt それもやるでしょうね。
とにかく大増税の波が打ち寄せますよ。
全国旅行支援だってあんなものにどれだけの予算突っ込んでるのか、その意味がコロナ脳にはわからないでしょうね。
やったー割引だー旅行しよう、程度かと。",https://twitter.com/oldnormalist/status/1590509952266665984,https://ifttt.com/missing_link?1668045722
"November 10, 2022 at 10:07AM",@3JMBYDi0kkB6MFb,"RT @takavet1: 多くの研究費は繰り越せずに困ってるのですが。

コロナ予算13兆円繰り越し　19～21年度、約2割未執行（共同通信） - Yahoo!ニュース https://t.co/jQsrawoeyp",https://twitter.com/3JMBYDi0kkB6MFb/status/1590511404335124480,https://t.co/jQsrawoeyp
"November 10, 2022 at 10:07AM",@red_bear_gau,"買い物予算は…特に変更無しかなぁ
休みをフルに使った時の予想より多いとはいえ…半分はタイヤ交換や予想外出費に消えるので…。
あと甥っ子(高校生)に修学旅行のお小遣いもあげたいしね〜
中学はコロナで無くなった分…高校の修学旅行は中学の分も楽しんでほしいし！",https://twitter.com/red_bear_gau/status/1590511414929920000,https://ifttt.com/missing_link?1668045722
"November 10, 2022 at 10:10AM",@myan62,"RT @satokokishi2022: 【区長記者会見①】
補正予算の内容：全体で28事業について総額約9億4000万円を計上。
(1)保育所等物価高騰緊急対策：コロナ禍、物価上昇の中でも保育サービスの質の維持・向上をはかるため、都の補助制度を活用し、食材料費などの物価高騰分を利用者からいただくことが困難な保育所等に対し支援。",https://twitter.com/myan62/status/1590512191534698498,https://ifttt.com/missing_link?1668045722
"November 10, 2022 at 10:13AM",@KaLiZZXEb1Gqfs4,"RT @satokokishi2022: 【区長記者会見①】
補正予算の内容：全体で28事業について総額約9億4000万円を計上。
(1)保育所等物価高騰緊急対策：コロナ禍、物価上昇の中でも保育サービスの質の維持・向上をはかるため、都の補助制度を活用し、食材料費などの物価高騰分を利用者からいただくことが困難な保育所等に対し支援。",https://twitter.com/KaLiZZXEb1Gqfs4/status/1590512916755017728,https://ifttt.com/missing_link?1668045722
"November 10, 2022 at 10:13AM",@MS60222770,"@MIKITO_777 @Toyokeizai https://t.co/WN6KeAaggO
イベルメクチン処方で実際に命を助けられている人も多数。ただ、なんとかして安全に使用でき、実効性ある薬を排除したいという圧力ある様子、既存のジェネリック薬でコロナ克服されちゃうと困るような雰囲気感じるね。　事実、高い新薬を国家予算で購入させられる日本。",https://twitter.com/MS60222770/status/1590512930717827073,https://t.co/WN6KeAaggO
"November 10, 2022 at 10:21AM",@yamkajikaji,"RT @saytaca: 我が国の大都市に万一ミサイルが落ちれば、コロナどころの被害じゃ済まない。

どちらも、いまそこにある危機なのに、国防・安全保障に割く予算が少な過ぎやしませんか？

コロナの予算に77兆円掛けるならば、防衛予算も同じくらいの意気込みで何故やらないのか？
私は不思議で仕方がないよ。 https://t.co/VuAPk038ke",https://twitter.com/yamkajikaji/status/1590515031753752577,https://t.co/VuAPk038ke
"November 10, 2022 at 10:22AM",@B3XA7p9W6RFVqxS,"RT @0Ub95fPhho4ZYoh: サクマ式ドロップスの佐久間製菓が廃業。
政府が見境なくコロナに莫大な予算をかけたり、国会議員の給料アップしている間に、またひとつ歴史ある会社が潰れた。
日本中に静かにきえていく会社がいくつあるんだろう…😢
#サクマ式ドロップス 
#佐久間製菓",https://twitter.com/B3XA7p9W6RFVqxS/status/1590515116306763776,https://ifttt.com/missing_link?1668045722
